essay_id_comp,n_effectiveness_elements,quality_index
9DCBFA0786A8,11,1.181818
9DCD00FF30A2,5,1.0
9DD27942044E,14,1.0
9DDC8FDAC3DA,6,1.166667
9DEE0DB31EF3,11,1.0
9DEE651A7219,9,1.0
9DF1B0F9D0D5,12,1.333333
9DF4B2596DF0,6,1.166667
9DF649C711A9,10,1.6
9DF9D4AC395A,12,1.0
9E0303CC5824,6,1.0
9E0F552B6A65,12,1.0
9E1F768837D9,13,1.0
9E225FD2D36C,12,0.916667
9E226661A907,9,1.888889
9E24FDD5A196,16,1.75
9E2CFCC604DA,7,1.0
9E2CFFF4A4DF,14,1.285714
9E2E1FDE4D15,8,0.875
9E2F70695A72,5,1.0
9E2FE557839F,11,1.0
9E3359EBC812,11,1.545455
9E33F34E3489,8,1.0
9E3FF1CEDAC1,9,1.0
9E4100586EDC,12,1.0
9E4B02A389B4,10,1.4
9E4F43374DD5,6,0.833333
9E52C6A0876E,4,0.5
9E54D33AF6CD,15,1.4
9E565ADC63EC,14,1.071429
9E61674DE1D4,4,0.75
9E6D1C0F5762,8,0.75
9E6E0CC04346,4,1.75
9E6F70058AC8,10,1.4
9E744C91CE0E,10,1.0
9E7468150E78,9,1.0
9E8892FF68A5,11,1.181818
9E8925504E49,7,1.0
9E8BA894C495,12,1.0
9E8E7DF87172,13,1.461538
9E8F3C6405CA,7,1.0
9EA5E7312E58,6,1.833333
9EAB766AF4BE,8,1.0
9EABE5CEBE94,14,1.928571
9EADCECA2FB8,7,0.571429
9EAE8BE46F4F,8,1.0
9EB3FBEEDBD9,11,1.090909
9EB66AB2C95F,13,0.923077
9EB7C8500032,12,1.416667
9EB7D09C785B,8,1.0
9EB8A19DEAB0,6,1.166667
9EBA120196BC,5,1.0
9EBE1DC9D4A7,12,1.083333
9ED6ED1ED502,9,0.777778
9ED9231D9373,6,0.666667
9EE20D86E488,14,1.0
9EE34B9761BF,9,1.333333
9EE3E7687D4B,7,1.0
9EE956923B33,11,1.090909
9EE9B4AAF84F,17,1.176471
9EF6AC7590A2,9,1.0
9EFA79BF42F2,10,1.1
9EFB9C338D8B,8,1.25
9EFD9F972D67,6,1.166667
9EFDAC0F858E,9,1.555556
9EFEB61AE3F9,11,1.090909
9F020320C64B,10,1.0
9F03562EA45B,7,1.857143
9F0900A01266,9,1.222222
9F113E685AD0,7,1.285714
9F12C5402E1C,12,1.083333
9F17E63CA44C,10,1.0
9F1CC7603B64,7,1.0
9F1EEDC186E3,11,1.181818
9F203E3DB9F8,16,1.0625
9F2AFB6701F8,12,1.416667
9F346804AC09,10,0.7
9F36C2CDD92B,10,1.0
9F39D910B991,9,1.0
9F3C7383FFA4,7,1.285714
9F3D55C63C0F,5,1.0
9F44BE9A9EDF,9,1.0
9F457CB98667,12,1.25
9F516900789A,9,1.111111
9F58F5814567,6,1.0
9F6A70DBE7A4,9,1.333333
9F6CA1CD687A,3,0.666667
9F7100885801,8,1.0
9F71393177F9,8,0.75
9F78D521CCF5,10,1.0
9F79DB6DE57E,10,1.0
9F7BBA5FC646,13,1.615385
9F93DDF89408,12,1.5
9F940B25741C,9,1.0
9FA3EE5BDBCB,6,1.0
9FA7B30CC4D1,8,0.875
9FA8391D4B9E,12,1.583333
9FA8BC0F29A7,12,1.583333
9FAF37ACBFD7,11,1.181818
9FB9825462EE,10,1.2
9FC26E3A10AC,8,1.0
9FC76480F124,9,1.0
9FCA0338E29B,10,0.9
9FD3F72C7BC9,5,1.0
9FD5F5EAA8E3,14,0.928571
9FD65F435FD4,10,1.1
9FD82D743836,12,1.333333
9FDBC2899F9D,10,1.0
9FDD63289FD1,6,1.0
9FDD8A146288,3,1.0
9FECD0D50903,8,0.25
9FEDA127135A,11,1.272727
9FEEF0F10C42,7,1.0
9FF2F51AFF91,10,1.0
9FF4F0CFFA6D,6,1.0
9FFC1CFE7CD9,9,1.666667
A00EFF7056C4,14,1.142857
A011D641BBDF,12,1.0
A01A09B4DF9A,7,1.0
A020F9D9B47C,12,1.5
A0215B1294B9,9,0.888889
A02C479F14E3,8,1.0
A02E1D0BEACF,25,1.0
A0319BB7A78E,14,1.071429
A03284A8FF24,9,1.444444
A03767EE9BC3,9,1.0
A03BED17CAD2,11,1.272727
A03F03805EF8,13,1.0
A040DFB142C9,7,1.0
A044B8E5308E,7,1.0
A04A73BA176D,12,1.0
A04B753B1D91,10,1.0
A066ACC53ECA,15,1.066667
A066B195BA06,7,1.285714
A070588C06AF,11,1.0
A08514994C66,9,1.555556
A091ADA0095F,14,1.428571
A0928D4B7EC7,7,1.0
A0935CEA2649,8,1.25
A0938A136F0A,11,1.090909
A09818C01569,8,1.0
A09916887199,16,1.5625
A0A41E351FC9,7,1.142857
A0A61C1FD07B,8,1.0
A0C48135C403,8,1.125
A0C911D1A1AF,9,1.0
A0CE8DE23C85,5,1.8
A0D127A810E3,7,0.571429
A0D96DEF2ADA,12,0.916667
A0DD56A8332B,8,0.75
A0DE768B504A,8,1.0
A0E21080F7EF,7,1.0
A0E3127D3E13,12,1.416667
A0E6B7240C25,12,1.416667
A0EB6EAA4060,6,1.0
A0F1B1F7D109,7,1.0
A0F328ADB40C,6,1.0
A10226201F3A,10,0.9
A103E161D9C7,7,1.714286
A108AF527A6C,16,1.1875
A10F4BAEA92D,12,1.0
A11947097A2D,9,1.0
A120BB70687B,6,1.0
A1252FD7C25F,6,1.0
A1274B901F55,6,0.5
A13182AA4AD8,8,1.0
A138DF27F153,6,0.833333
A13EFC8CC12D,7,1.0
A148C659E98B,10,0.6
A14D91BB2BE2,9,1.777778
A165EEC2E930,12,1.666667
A173C6074FEA,7,1.0
A174612F3F64,3,1.0
A18003975A61,8,1.0
A187E6D70752,12,1.0
A18AABF41A28,11,1.0
A19416C96885,6,1.166667
A19756B4C8A5,7,1.0
A197F806756C,9,0.777778
A1A3E9BD809C,11,1.272727
A1B5025267D1,11,1.0
A1B546B918F3,8,1.125
A1B65E2C7824,9,1.111111
A1B9570B6749,10,1.0
A1BA626DFD42,14,1.0
A1C00871518B,11,1.090909
A1C3D4F6E4D8,9,1.0
A1CD9D15EC22,11,1.181818
A1CDD5F607CF,12,1.0
A1CE91F40D45,8,1.0
A1D2C03AA286,10,1.2
A1DF3585CBDD,7,1.428571
A1E09E155EF6,10,1.2
A1E3FA6EC622,12,1.083333
A1E4631053F4,10,1.0
A1EAC2434DD1,9,1.0
A1EC959B8C13,10,1.3
A1F176C0FF23,10,1.2
A1F389C6A2A3,7,1.0
A1F3E0A2A43B,9,1.333333
A1F6D5360E2C,10,1.3
A1F95E312646,5,1.0
A1F9F72D3938,12,1.083333
A1FD7287B623,7,1.0
A20001E13EAE,6,1.0
A20205E47409,8,1.0
A202FBAF0CCD,11,1.090909
A205C9872020,9,1.0
A21A69767BEE,11,1.0
A21E049EC383,6,1.0
A222836421FE,12,1.0
A222B298A2BF,9,1.0
A2237589F0FE,11,0.727273
A2311DAD8D62,12,1.0
A23348674832,8,0.75
A2386ED7E56F,9,1.0
A239AE9A985D,8,1.0
A23B2225BBCD,12,1.083333
A247A5FCE34B,9,1.0
A24A28C64B6B,13,1.307692
A24F3C793D72,9,1.555556
A265B1B9043F,9,1.0
A2671D3C37B6,7,1.142857
A26919E91856,7,1.285714
A26B1E4B4703,9,1.555556
A2717785BE8D,13,1.0
A272AD6BD9AF,6,0.833333
A279B0B48786,7,1.0
A27F852ECCC3,8,0.875
A27F8CE559C8,12,1.083333
A2816855FB22,12,1.166667
A28B8C10484F,8,1.25
A28E9B475935,14,0.928571
A29350919975,10,1.0
A295FDD07F53,4,1.25
A29794857B1E,12,1.333333
A2979F6CB12B,11,1.0
A298BA4F5921,5,1.0
A29CD7941E1D,8,0.875
A29D41F1E049,4,0.75
A2AD4A874BF3,11,1.090909
A2B5E762A740,13,1.153846
A2BEFDE54FB6,9,1.0
A2C3E5A5B48B,12,0.75
A2CB343EDF41,17,1.0
A2CD2CBF5A87,11,1.454545
A2D381EC10A8,9,1.0
A2DAD0A2B796,11,0.818182
A2E13A686051,12,1.0
A2E1F55E3696,9,1.222222
A2E37BB8E275,12,1.5
A2E4B3830DCB,9,1.0
A2E77A390DED,5,1.0
A2EED30DD075,10,0.8
A300C28B76F2,4,1.0
A30A8AF62E06,10,1.2
A316602CCDEB,5,1.0
A31AA1436210,8,1.0
A3285BFDEAA6,12,1.416667
A336FB5F2623,8,1.0
A33A4F17C350,5,1.0
A33B9D112E23,13,1.153846
A34949720738,9,1.111111
A34FF5F00E3A,9,1.111111
A35176B2A7B0,8,2.0
A3636EF8A9CA,5,1.0
A36527430D18,10,0.8
A369CA765144,10,1.0
A37EB4141D7C,9,1.222222
A38187259EEE,9,0.888889
A383D99A04DF,8,0.875
A385801FF637,11,1.0
A385D6FF97BA,7,1.142857
A3903EDF710D,7,1.0
A394468CDEC1,9,1.222222
A39803B6EBE9,10,1.1
A39BD96AF114,7,1.0
A3A00BA86199,11,1.272727
A3A13A14C9B5,9,1.0
A3A52D0C5668,12,1.5
A3AEF9F996FB,11,1.181818
A3AF3030682D,9,1.0
A3C150DF33B6,6,1.0
A3C528075F41,6,1.0
A3CD546B8DC9,10,1.0
A3D4D71B62F4,7,1.857143
A3E66DCF8B6E,9,1.222222
A3E684CC43AD,12,1.5
A3E8AF823886,5,1.0
A3E8BB69CC48,6,1.0
A3EA9A580A6A,6,0.833333
A3EF457B5F61,13,0.923077
A3F2C4FFA504,8,1.5
A3F896A51CEA,8,1.0
A400F5D95ED7,8,1.0
A4035C4D846D,15,1.066667
A40FA9C91524,9,1.222222
A41214DF1DC5,9,1.444444
A4165F16B852,13,1.0
A419EE5769AD,13,1.0
A41DC5DDED17,20,1.35
A42187554C6A,10,1.0
A4266A92A0C5,8,1.0
A42993C8FE60,8,1.125
A42A600EEB0D,10,1.8
A42D0D160547,11,0.818182
A42D4B7F30EC,9,1.111111
A44210346B0C,6,1.0
A448213BC350,12,1.0
A44ADBAC8DB1,6,1.0
A44E9E70A83F,12,1.0
A44F6859B4D8,14,0.857143
A451B2D00666,11,1.818182
A4648DC5FA2A,12,1.0
A4689CAFDED9,16,1.0625
A476784AFAFE,11,1.090909
A47DE80009C8,12,1.083333
A47EBEEF081E,11,1.454545
A48461463FB6,9,1.222222
A484FD45778A,11,1.0
A486E99E277D,12,1.083333
A489B73A1C59,10,1.1
A48C41EEA09B,10,1.0
A496BC4964A1,12,1.583333
A497C32D772B,9,1.0
A4A6A187E6F6,6,0.833333
A4A7A35101F4,6,1.166667
A4AC757E8206,10,1.3
A4ADCC04C319,11,1.727273
A4B030C3D663,9,1.0
A4B47ECED161,6,1.0
A4B4E3356052,13,0.923077
A4B90560C17F,12,1.083333
A4BAA826534F,10,1.3
A4BBC75728EF,14,1.5
A4BC2726A9F0,12,1.083333
A4BD4E0A3B01,11,1.181818
A4BE98BB1E78,9,1.111111
A4C42F2B3A57,7,1.0
A4D245A77427,7,1.0
A4E279EC0066,7,1.142857
A4E6E2D5658D,12,1.75
A4EECC69CA30,15,1.733333
A4EFD4CBDE3A,7,1.142857
A4F773503156,6,1.0
A4FA2C4BB8C8,14,1.214286
A4FAC154C07E,6,1.833333
A4FD9B8E6C4C,15,1.333333
A500CCF711B0,15,0.666667
A501F5FB719A,13,1.307692
A5073B74C615,12,1.0
A50ECC86DCDA,8,1.375
A5159F0C191D,16,1.625
A523560DD28C,15,1.666667
A524BC074C36,12,1.583333
A52526F650F3,10,1.1
A52CA9B55339,6,1.0
A535F9081747,10,1.1
A538E8B618FA,13,1.384615
A53E02BB0A41,7,1.0
A540C5E958FE,7,1.0
A544DE716883,10,1.7
A548B0911394,9,1.333333
A54C0AA815DE,16,1.5625
A54EB2889518,5,1.0
A5546DD2FD07,9,0.777778
A5573D9DBBC9,13,1.230769
A559A96650EC,12,1.416667
A561A3334D76,10,1.0
A572EAD5ADED,7,1.142857
A57FC6AFB48E,6,0.833333
A585AF7C6630,7,1.142857
A588F05DC41F,9,0.888889
A58C671D5EE3,9,1.0
A59E6A9BEB3F,7,1.0
A5A55FE930C4,12,1.833333
A5B9C9F26FD6,11,1.272727
A5C70B7DCBFB,8,1.125
A5C75E6F0811,8,1.25
A5CBE47832DF,11,1.090909
A5CCD64F5F64,10,1.5
A5CFDDC32628,10,1.0
A5D167D7CF4A,12,1.166667
A5D5A035D201,7,1.0
A5DA0D5410DE,8,1.25
A5DD0CEFE045,9,1.333333
A5DDC612408C,12,0.666667
A5DE8251CBCE,7,1.0
A5E08B9B9392,12,1.0
A5E5F83207A8,8,1.0
A5EBCAEBE97E,6,1.0
A5F04D377DF5,4,1.0
A5FBF588B2F4,11,0.909091
A603DBD5D182,9,1.333333
A6044930DDA8,12,1.416667
A607E3023F15,14,1.214286
A60ED461EEC9,12,1.083333
A61A2D0D865A,9,0.888889
A61B36D58594,15,1.266667
A61D07193089,12,0.833333
A620127943B6,9,0.888889
A623F564CB1E,12,1.25
A629428E974F,12,1.583333
A62EBECE741D,9,0.222222
A643278122A7,9,0.777778
A6432958C29A,9,1.0
A6440604EC36,7,1.0
A6546D2758D0,10,1.0
A66198E783B0,12,0.916667
A661A21F0F49,9,1.0
A66598C542EE,3,1.0
A66B5A9D1F00,14,0.928571
A66B93C3C8F1,11,0.818182
A6759897BBE1,9,1.0
A67891ECF902,10,1.1
A679B566D8CB,6,1.0
A67B55BDDA6E,7,1.142857
A67D3F549FAD,7,0.857143
A692475F6AF4,10,1.0
A69B61336132,9,0.888889
A69FAFC409EC,14,1.285714
A69FB0F70DAD,9,1.666667
A6B037934481,10,1.0
A6B1EBD03706,11,1.090909
A6B20075B2A5,9,1.222222
A6B380D5DEBB,9,0.888889
A6CC10322C3A,11,1.0
A6CD1CF86FC6,8,1.625
A6D10284A4DD,20,1.0
A6D1E89AB196,4,1.0
A6D723F7B8E8,6,0.833333
A6E992C5C8BC,12,1.0
A6FCBC1C476D,12,1.0
A7036C8E5E6E,3,1.0
A707D99B4C78,12,1.5
A70A57F5752D,7,1.571429
A710C1BBBB27,9,1.0
A7135E6A66B1,8,1.0
A724ED7B4521,10,1.0
A737705B81A4,8,0.5
A74A54902874,8,1.0
A74B8AFE4174,9,1.0
A74C8E09C566,12,1.25
A74CF2F7BC8E,12,1.666667
A74F379C73A9,11,1.272727
A75AE257DF5C,4,1.0
A75EB2F907D9,10,1.1
A7642F5617E0,7,1.857143
A76BA2CA628E,9,1.0
A76C9C59AD43,10,1.0
A76DEAA44D9C,15,1.133333
A77B230FF451,15,1.533333
A78A0641A2FF,9,1.0
A78C3DA1FD12,11,1.181818
A78CEC229621,9,1.0
A78D349FB188,10,0.7
A7963618AB6B,9,1.444444
A79897593A34,12,1.083333
A79CF9AC2B58,7,1.285714
A7A4C0BC2D03,10,1.0
A7A7B0BBA529,8,1.125
A7AB35E04C19,7,1.142857
A7AB95A87C65,7,1.0
A7BC6B60D20F,12,1.0
A7BF283E400C,12,1.333333
A7D3E138D9E4,11,1.0
A7E115387C5D,6,1.0
A7E4CD11B5E7,11,1.0
A7E8DA7C1247,4,1.0
A7EB29E9B6E4,9,1.0
A7F68B21DDB0,17,1.411765
A7F6D05B5D22,14,1.0
A80542F83A7C,14,1.071429
A80B12A8B100,7,1.0
A80B74026593,11,1.0
A817A13D651B,8,1.375
A818ABB54C22,9,1.555556
A82299609B1F,14,1.0
A827D5DE2309,10,1.1
A82E66D99555,8,1.0
A82F551BD455,11,1.0
A846836E9708,10,1.0
A8499C6EACA1,5,1.2
A851E38A7344,9,1.0
A853B52D7631,8,1.0
A8559152A433,5,1.0
A858CDE91A41,4,1.25
A85F9AA39EB8,9,0.888889
A860936AC6CD,8,1.125
A867CA244C91,4,0.5
A868395AEAAB,9,1.0
A8694BB95FD6,8,0.875
A86C5A5446BD,13,1.384615
A87882E3DD41,11,0.909091
A87B731B2AF4,12,1.5
A87D3BEDF899,10,1.0
A885B3EA9C99,13,1.153846
A8889975565B,11,1.0
A889F41FDF94,5,1.0
A88A21A1B19E,8,1.125
A88BEC03617C,8,1.0
A8907059C00A,5,1.4
A89206A14C39,11,1.090909
A89C7AADA223,9,1.666667
A8AB6AF861C9,12,1.333333
A8B4C79F9954,8,0.75
A8BAAEDA8475,13,1.076923
A8BBC8F598F4,9,1.0
A8BED0503A7D,12,1.0
A8BF1D0AA57F,11,1.363636
A8C8C22C5A3B,5,1.0
A8D9AE4B4259,10,1.3
A8DC4866AEE4,6,1.5
A8DFF4D30133,14,1.0
A8E16767A2DA,9,1.444444
A8E5BC14F79F,10,1.2
A8F433952F79,10,1.5
A90048DEAF9A,11,2.0
A9007878D94D,13,1.461538
A90544B36B14,17,1.058824
A90D09A72B23,18,1.0
A9103BF8F902,9,1.444444
A916F45DAFB6,17,1.117647
A917258AD9D9,9,1.0
A918A3CC7A0E,8,1.0
A91B06F67319,5,1.0
A92254B458C1,9,1.0
A9258A6DF8AC,9,1.0
A9260C7203ED,9,1.0
A926E278BB9D,7,1.142857
A92B69B40619,10,1.3
A92B9B2B7418,12,1.0
A93072F1F0EC,13,1.0
A932B6A489DE,13,1.0
A932B7BEAC6A,15,1.066667
A95B8B50E0C1,8,0.875
A95DC9851C4A,11,1.0
A95DF27FF021,11,1.0
A9704EBCDE99,12,0.5
A971D98DD17A,11,1.0
A975CBC4A7E8,9,1.0
A97E6285895B,7,1.571429
A9872AFF064E,11,1.181818
A98FC0B6F0FA,6,1.0
A996BE4B49FA,7,1.285714
A99895FA8F4B,4,1.0
A99C834B122D,8,1.0
A9AEF67EBDC9,6,1.0
A9B89BB57964,12,1.25
A9BD2FCF25BE,6,1.166667
A9BFDB854400,6,0.833333
A9C32291F224,9,1.111111
A9CB53645FC9,9,1.333333
A9D04D3896C0,9,1.0
A9D4A57ADCBA,9,1.333333
A9DC409C8EEC,15,1.333333
A9E4B29E6B0D,9,1.333333
A9E9851F3E7E,9,1.111111
A9EBC5E40694,7,1.0
A9F45F81526E,19,0.789474
A9F764775832,11,1.0
A9FC7416BFC4,7,1.0
A9FE240AEBCA,9,1.222222
AA066CA040D5,13,0.692308
AA079BC1923D,19,1.263158
AA07C771D2D2,12,1.083333
AA0C42595227,8,0.75
AA0D527B394A,12,1.0
AA0EC4007F16,14,1.071429
AA0F49E35E96,6,1.0
AA12243C8371,9,1.0
AA15F858439C,5,1.0
AA1727BD4947,22,1.045455
AA1CDE1DE20C,7,1.0
AA1F3740A24D,14,1.214286
AA25CD9D9014,9,1.222222
AA2A58643ABF,4,1.25
AA2B7E9642C8,8,1.0
AA3A35044E77,6,0.666667
AA40C0B9B536,9,1.222222
AA44E0F93AE8,9,1.0
AA45F6AB9AA9,12,1.666667
AA48C183006F,10,1.4
AA4CF5537352,10,1.0
AA51B5B5EF68,7,0.571429
AA59A664939F,4,1.5
AA5E62173BB5,4,0.0
AA63BFA27A2C,12,1.166667
AA6C2F58FC3F,5,1.0
AA6E2A489205,12,1.0
AA75CB9C552C,6,1.0
AA766FA05F63,7,1.428571
AA7F2985C1AA,13,1.384615
AA7F9D6FABE3,5,1.0
AA815FFC2BF6,9,1.555556
AA825AADE171,13,1.461538
AA871DB1926F,9,1.444444
AA90439F8B92,14,1.142857
AA95E0C631D9,7,1.0
AA9767FB71E9,9,1.111111
AA9B263544A9,8,1.0
AA9CF617C348,12,1.083333
AAA9670F8168,7,1.714286
AAB5BB67C620,5,1.2
AABF59EF8FE8,8,1.0
AADCE1E62CE7,12,1.0
AAE2C403989D,10,1.2
AAE49DDED395,3,0.333333
AAEA45B2CEE1,18,0.722222
AAEED47072D9,11,1.181818
AAF5D100E836,9,0.888889
AAFA0B9080C0,12,1.0
AAFE0E511953,7,1.428571
AAFEFFEE5557,8,1.0
AB0403712FA9,10,0.9
AB0E914DEB96,12,1.5
AB115EA6CA38,15,1.066667
AB127AC65E33,7,0.857143
AB152A57A2D7,6,1.0
AB1AAD6295FC,10,1.0
AB1F3BA8AED2,5,1.2
AB20C40854C1,8,1.0
AB2DAA9F9151,11,1.090909
AB2EE99A7ABF,9,1.111111
AB3053E08AEC,5,1.0
AB3263A61ECB,7,1.0
AB3606E85520,12,1.0
AB49E68A9AD2,8,1.5
AB4F9B52DF71,8,1.0
AB5D516FC4C3,7,0.857143
AB5D77D7E5A1,11,1.727273
AB5EBB04C48D,10,1.2
AB6284069E18,10,1.0
AB69A8EDFA20,8,1.125
AB6F718824A0,8,1.25
AB7706113077,10,1.1
AB7788B03DC1,8,1.0
AB7C37512445,9,0.888889
AB811AA2AB4A,6,1.0
AB8291924838,7,0.285714
AB831D6AD78A,8,1.375
AB83C89D3124,9,1.444444
AB887E670FE6,9,1.0
AB8D3B532D2E,10,1.0
AB8EFBD82820,12,0.75
AB937FE6C5DD,11,1.0
AB9E07EE89BD,12,1.0
ABA8D98CE4D1,8,1.0
ABAC4A93E9C0,12,1.0
ABACC30835CD,10,1.1
ABBA50242CFA,10,0.8
ABBCD9806D9C,6,1.166667
ABBDBEE8FE04,12,1.083333
ABBF7FEB056D,10,1.1
ABC4770058F6,14,1.785714
ABC59FCA6150,11,1.0
ABD3B53BC183,13,1.461538
ABDBAB6E1572,10,1.0
ABE45B3CCAD9,4,1.0
ABEB82F77B84,4,1.0
ABED0C27DF2D,12,1.166667
ABFA0C962CA1,9,1.777778
ABFE420BA213,6,0.833333
AC04DCF3041C,9,1.0
AC05C210E589,6,1.0
AC09E2C4AE2E,7,1.142857
AC0B87BB101A,8,1.5
AC0FEEED417B,9,1.0
AC134C9AB3CC,12,1.166667
AC31C0D7AFCA,4,1.25
AC322869C365,11,1.181818
AC33D93DD897,10,1.2
AC4075563D4F,17,1.0
AC4B2411A986,3,1.0
AC505EF3920C,8,1.0
AC523741D5A0,9,1.333333
AC525B50F33C,15,1.466667
AC5784FD5C8E,11,1.0
AC5F232F9F99,12,1.666667
AC61A7E32B06,16,0.9375
AC6348A7ECB4,12,1.0
AC70BEFCB732,9,1.0
AC729925620C,9,1.111111
AC73CBAA169B,10,1.0
AC76BEA677C1,13,1.153846
AC78193CD7B9,13,1.692308
AC7AB280A93C,9,1.0
AC7C84C2A13E,12,1.666667
AC7E6B598391,11,1.0
AC7FEF69749E,11,1.0
AC84A8657812,16,1.125
AC8F2F26AB2E,9,1.222222
AC8FB147E095,10,1.2
AC92D49B8CC3,17,0.941176
AC9801E7B7A1,12,1.333333
AC9EA64819DC,9,1.222222
ACA08DBF39EE,8,0.75
ACA6FC4A813D,10,0.9
ACB2761CF6BF,8,1.0
ACB4C9F4B96D,14,1.0
ACBB0618CF1A,9,1.0
ACC2488E77B7,8,1.0
ACC87684DC19,11,0.727273
ACCD71550365,12,0.833333
ACDF0CAAF77C,7,1.0
ACE1A5EF8B3C,7,0.857143
ACE2C5B570CB,9,1.0
ACE3E472041C,12,0.833333
ACEDBB3C81A0,13,1.384615
ACEFB38EDC1C,14,1.214286
ACF8D85BE4F4,18,1.111111
AD094AD5740A,13,1.384615
AD172AE23CAC,5,0.8
AD175892EC1C,12,1.333333
AD19FCCF4D66,11,1.090909
AD1CF1DE4828,10,1.2
AD21FBA1A7DF,9,1.0
AD25C95CC18A,12,1.333333
AD2E56E68B84,7,1.0
AD2EB78655F2,11,1.0
AD330078D176,9,1.888889
AD3821286500,9,1.222222
AD4118A1F805,8,1.125
AD447A0ADA1E,9,1.0
AD53B357BD0D,9,1.777778
AD58682D517C,9,1.0
AD58FCCE40BE,7,1.571429
AD6649397582,9,1.0
AD66766E1629,8,0.875
AD7525091D85,8,1.0
AD792BAF03AA,6,1.0
AD7BF1EAE72F,11,1.0
AD802CC1863E,10,1.0
AD8BBB12682E,6,1.0
AD8D17327119,10,1.2
AD968694871B,11,1.0
AD97126ECA8A,12,1.0
AD9CEE5A6FFF,6,1.0
AD9DF5656D88,12,1.583333
ADA5FE621125,12,1.0
ADA8F6319D6C,12,1.583333
ADADD3AF30B1,6,1.0
ADBC6A551DAA,8,1.625
ADC46484D3B7,12,1.5
ADC9301EE918,9,1.0
ADCCB5D55577,9,1.0
ADCE0BCD042D,12,1.333333
ADD3D2BDCC6B,9,1.0
ADD688C18040,9,1.555556
ADD7CE85B73C,12,0.833333
ADDAA9A7EB90,8,1.0
ADDD983D6D5E,11,0.909091
ADDF7CABF5A5,7,1.0
ADE6D1DFC53B,8,1.0
ADEB72AF10FC,9,1.444444
ADF83B2078E9,12,0.916667
ADFE2CDB6FF1,16,0.75
AE021F85F4D5,11,1.181818
AE0341CCEBDB,5,1.0
AE044D6DE72C,10,1.0
AE0675B526C2,11,1.0
AE08D70812DF,8,1.0
AE13071BFEF8,12,1.166667
AE1CEA05AB1F,11,1.0
AE1EA7A93322,10,1.3
AE25912B8391,7,1.0
AE359CF88362,9,1.222222
AE37AE3F79C7,10,1.7
AE3C28BB7160,7,1.0
AE425A221021,14,1.214286
AE47AB399CF4,9,1.0
AE4A6DE0EE74,4,0.75
AE4E01E44C0F,9,1.0
AE56A078E096,12,1.416667
AE5D214AAC85,8,2.0
AE6462B51991,5,1.0
AE6BABB53D5E,9,1.777778
AE6BE874B204,12,1.75
AE6DBB2AE6DB,14,1.285714
AE7604228277,12,1.083333
AE7A29F3FF37,12,1.5
AE7DE878CED5,9,1.666667
AE8253E52260,9,1.444444
AE82BD8A926A,10,1.2
AE8385F10D82,10,1.2
AE9E8ACD0A6F,9,1.111111
AEA3FC7D6E3F,9,1.0
AEA63015C64E,13,1.230769
AEA7922669A8,7,1.0
AEB124976815,5,1.0
AEB7346EA9A4,8,1.0
AEB8B6614549,6,0.833333
AEB9F07707B7,13,0.923077
AEBB0D1C98E9,13,1.0
AEBBFD25000D,8,0.875
AEC47500AA79,7,1.0
AEC9BAA4E7B1,16,1.4375
AECE752276B3,8,0.75
AED0E44B59CE,13,1.0
AED1693001E4,8,1.0
AED7996C9DBC,7,1.0
AEDEB221139D,10,1.2
AEE03367AC03,15,1.133333
AEE79E8B256B,11,1.090909
AEE8D73906FE,10,1.0
AEEF884DCBBE,5,1.0
AEF85C085047,12,1.416667
AEFDD857A5D9,9,1.333333
AF012373AD3C,7,1.428571
AF0203C8BFE4,8,1.0
AF05AA1A49DA,10,1.0
AF1693F74897,9,1.333333
AF1A2BDA829F,8,1.0
AF214D4C47A5,13,1.384615
AF31964E08DE,7,0.857143
AF320373DBAA,10,1.0
AF345723174D,11,1.181818
AF34B1CDD152,9,1.0
AF3A719533E9,12,1.083333
AF3AC84DD882,7,1.0
AF4152FBC8DA,12,1.0
AF41FBC320A5,4,1.0
AF4B8E3F7BF9,9,1.0
AF517D7FA328,8,1.0
AF5E5BF38512,9,1.333333
AF5F2794E970,14,1.071429
AF6254DD5494,9,1.222222
AF637B7047FB,10,0.9
AF642CA41345,13,1.0
AF651D592CBE,9,1.333333
AF68F7B20B1F,6,1.0
AF6A4C253262,11,1.0
AF6EA8391841,8,0.875
AF7D12A40305,12,1.25
AF8626974C06,9,1.111111
AF9079B5EF21,14,1.071429
AF90C62BA52D,11,0.909091
AF96A2176FB7,7,1.0
AF9939DC1EB2,15,1.533333
AF9AA93024A9,12,1.166667
AF9AAA672210,9,1.888889
AF9AE164D6BC,8,1.75
AFA1B02E1A80,6,1.0
AFA633EBCCAA,9,1.222222
AFAD4C8AF912,9,1.0
AFB0A60B6038,7,1.428571
AFB59A8CCD0F,8,1.0
AFC3A1FDF322,12,1.166667
AFC6EE85F5C2,12,1.0
AFCE5307F69A,10,1.9
AFD7DF57B19C,9,1.222222
AFDA24702118,10,1.0
AFEC37C2D43F,14,1.5
AFED7787CD81,9,1.111111
AFF314E99BF2,8,1.0
AFF4F4ABC213,11,1.0
AFF882607973,9,1.777778
AFFD150170C8,9,1.333333
B009897F65D0,13,1.538462
B00B5447FE83,11,1.0
B0171B5E2D2F,8,1.0
B01DC4B13C31,10,1.1
B01E091E37CC,8,1.125
B022347FCF4D,14,1.071429
